VideoID,Title,URL,Problem,Solution,Topics,Subtopics,ViewCount,LikeCount
UOfowiXIG-Y,I wonder if he fired the guy who measured😬🎰#concrete #construction #work #cdl #trucking #business,https://www.youtube.com/watch?v=UOfowiXIG-Y,"Contractor overestimated concrete quantity (claimed 60+ yards for a 50-yard job), risking incorrect billing and measurement errors.","Confronted the contractor, renegotiated terms to be paid for six trucks if six were needed (and agreed contractor would pay for six even if only five were used), fired the person who measured, and collected an extra $1,800 when fewer trucks were delivered.","Planning (80%), Education (20%)","Quantity Estimation / Takeoff (60%), Contract Negotiation / Payment Terms (40%)",16032031.0,482869.0
ssy8KUozUdI,Stay grounded ⚡️ #electrician #electrical #construction,https://www.youtube.com/watch?v=ssy8KUozUdI,"Remodel of an 1890 house revealed existing knob-and-tube wiring that is ungrounded and poses fire and arcing hazards, making the electrical system unsafe.","Replace the knob-and-tube wiring during the remodel with modern grounded wiring (rewire circuits and add grounding), and follow proper inspection/permit processes to mitigate fire and shock risks.","Wiring (50%), Safety (30%), Planning (20%)","Knob-and-tube replacement / rewiring (35%), Grounding upgrades (15%), Fire / arcing hazard mitigation (20%), Electrical hazard awareness / safety practices (10%), Remodel planning & scope (20%)",8415.0,212.0
yDFMqRMGbyk,Knob &amp; tube wiring #diy #electrical #homeimprovement,https://www.youtube.com/watch?v=yDFMqRMGbyk,A light fixture is connected to old knob-and-tube wiring and needs to be exposed/inspected (the speaker intends to cut the conductor to show the connection).,The speaker cuts the conductor at the fixture to expose and demonstrate the knob-and-tube connection for inspection or explanation.,"Wiring (60%), Safety (25%), Education (15%)","Knob-and-tube wiring (40%), Fixture termination/splicing (20%), Hazard identification (15%), Safe de-energizing/cutting procedures (10%), Demonstration/educational walkthrough (15%)",64023.0,421.0
oUpUT3oF0Xk,What is Electrical Construction? What we do. | Sasco Contractors,https://www.youtube.com/watch?v=oUpUT3oF0Xk,"Clients need a reliable full-service licensed electrical contractor who can handle projects of any size and complexity, meet aggressive schedules, maintain quality, and ensure safety across industrial, commercial, and institutional environments.","Sasco offers end-to-end electrical construction services with experienced staff, a consistent quality-and-safety-first process (""do it once, do it well, do it safe""), the ability to manage all electrical facets and aggressive schedules, and long-term client relationships across diverse markets.","Wiring (35%), Planning (35%), Safety (20%), Education (10%)","Electrical construction & installation (25%), Industrial/commercial/institutional systems (10%), Project management (25%), Scheduling & logistics (10%), Job site safety practices (12%), Quality assurance & standards (8%), Training & staff expertise (6%), Client relationships & long-term partnerships (4%)",6526.0,55.0
1FRBysmfP4w,How to route electrical conduit across water pipes.  #electrican #plumbing #construction,https://www.youtube.com/watch?v=1FRBysmfP4w,Routing electrical conduit across water pipes so the conduit remains fully below the finished floor while avoiding and stopping water leaks encountered during the work.,"An apprentice routed the conduit using a precise leveling/placement method (""NASA level method"") to keep the conduit below floor level; when excessive water leakage occurred he corrected the installation/pipe issue so the leak stopped and the conduit remained concealed.","Wiring (50%), Safety (20%), Tools (10%), Planning (10%), Education (10%)","Conduit routing / placement (50%), Leak prevention / water intrusion mitigation (20%), Leveling and measurement tools (10%), Floor clearance and routing constraints (10%), Apprenticeship / on-the-job training (10%)",389066.0,7202.0
z-193EpRxC0,Tile Tips for Electrical Outlets - #shorts,https://www.youtube.com/watch?v=z-193EpRxC0,"Cutting a clean, accurately sized electrical outlet hole in tile without rough or chipped edges.","Mark the outlet outline with a speed square, score/cut the tile using a Masterpiuma snapper and the Squadro 3-3/8"" diamond blade to follow the short and long sides, then smooth and finish the cut edges with a diamond polishing pad for a clean result.","Tools (55%), Education (30%), Planning (15%)","Cutting & diamond blades (40%), Tile snapping/scoring tools (15%), How-to procedure/technique (30%), Layout/marking & measurement (15%)",148729.0,1757.0
5BQDjphptR4,Rack-A-Tiers New Junction Box #electrical #construction,https://www.youtube.com/watch?v=5BQDjphptR4,"Common practice of leaving wire-nutted splices exposed (not enclosed in a junction box), which is dangerous and time-consuming to properly enclose later.","Install a prefabricated open-splice junction box (Racketeers style) that allows wires to be fed in from the top without undoing connections, screw the box in place, snap on the cover and secure with screws to quickly enclose and secure the splices.","Wiring (45%), Safety (30%), Tools (25%)","Splice enclosure / Junction boxes (40%), Electrical hazard mitigation (25%), Installation product / quick-mount box (20%), Worksite access & time-saving (15%)",288361.0,4523.0
piGqhYPhq_c,Is your meter to high? #electrical #construction #constructionlife #electrician,https://www.youtube.com/watch?v=piGqhYPhq_c,Customer's electric meter was mounted too high (noncompliant) and lacked a shutoff/disconnect.,Replaced the meter with a new meter assembly installed at the correct height per code and added a shutoff/disconnect.,"Codes & Regulations (60%), Wiring (40%)","Meter height / code compliance (60%), Meter shutoff / disconnect installation (25%), Meter replacement & mounting procedure (15%)",3659.0,
l-gOTyql6RM,How to pass rough electrical inspection on main panel,https://www.youtube.com/watch?v=l-gOTyql6RM,"Ensuring Romex conductors entering the main electric panel are installed neatly and correctly (fire blocking, securement, correct cable sizes, grounding, color matching) so the work will pass inspection.","Installed Romex with proper fire blocking at penetrations, stapled and routed cables neatly along the studs, matched conductor colors, used correct 12-2 and 14-2 cables, and tied in proper grounding to produce an organized, inspection-ready panel feed.","Wiring (50%), Codes & Regulations (30%), Safety (20%)","Cable routing & securing (30%), Grounding & cable sizing (20%), Fireblocking & inspection compliance (30%), Stapling & job safety (20%)",189885.0,5061.0
k-HRy3eh36Y,Electrical safety basics | Electrical safety rules,https://www.youtube.com/watch?v=k-HRy3eh36Y,"Unsafe practices around machinery and electrical equipment during maintenance and operation, risking electrical shock, burns, and mechanical injury.","Implement strict safety controls: perform lockout/tagout and isolate power during maintenance; guard rotating parts; require proper clothing and PPE; use three-pin grounded plugs for portable equipment; use 24 V mesh-guarded portable lamps and avoid moving hot halogen lamps; and allow only trained, authorized personnel to alter electrical connections.","Safety (60%), Tools (25%), Wiring (15%)","Lockout/Tagout (25%), Machine Guarding (20%), Portable Equipment & Grounding (15%), Lighting Safety (halogen precautions, mesh guards, 24 V) (15%), Authorization / Training (15%), PPE / Clothing (10%)",762860.0,4282.0
Ij_YL2Ge6lE,Electrical Construction Plans &amp; Layout Drawings: Sample House,https://www.youtube.com/watch?v=Ij_YL2Ge6lE,"Ensuring building and site designs are fully coordinated, safe, and code‑compliant by conveying electrical layouts, site development details, and floor plans to contractors, architects, and planners.","Create and use comprehensive, detailed blueprints — electrical construction plans, site development plans, and architectural floor plans — as authoritative guides for electricians, contractors, architects, engineers, and homeowners to verify wiring layouts, component placement, zoning/environmental alignment, and code compliance.","Planning (40%), Wiring (35%), Codes & Regulations (25%)","Site Development Plans & Floor Plans (40%), Electrical Layouts & Wiring Systems (35%), Code/Zoning/Environmental Compliance (25%)",471.0,8.0
Yf6CPF9jiNE,Electrical Tips in Roof concrete | Deekshi Homes,https://www.youtube.com/watch?v=Yf6CPF9jiNE,"The provided transcript contains only the single word ""foreign,"" making the content non-English or otherwise unintelligible and preventing extraction of electrical-engineering information.",Request a clear English transcript or a translation of the audio; alternatively provide the original audio/language identification so I can translate or ask the speaker to resubmit a clearer recording or summary of the technical content.,"Education (70%), Planning (30%)","Language & Translation (70%), Transcript/Audio Quality & Clarification (30%)",463474.0,18965.0
